Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Homepage,Chrome 131.0.0.0,,,21-01-2025 14:38:46,21-01-2025 14:39:45,59.191s,PASSED
,,,,,,,
Test Cases/Specific Cases/LS/General/Homepage/My Agenda,Chrome 131.0.0.0,,,21-01-2025 14:38:49,21-01-2025 14:39:45,55.630s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,21-01-2025 14:38:51,21-01-2025 14:39:36,44.624s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/a_Homepage""))",Chrome 131.0.0.0,,,21-01-2025 14:39:36,21-01-2025 14:39:37,0.885s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_Admission Agreement""), ""Admission Agreement"")",Chrome 131.0.0.0,,,21-01-2025 14:39:37,21-01-2025 14:39:42,4.774s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_C Automation, C Client""), ""C Automation, C Client"")",Chrome 131.0.0.0,,,21-01-2025 14:39:42,21-01-2025 14:39:42,0.663s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_B Automation, B Client""), ""B Automation, B Client"")",Chrome 131.0.0.0,,,21-01-2025 14:39:42,21-01-2025 14:39:43,0.454s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_C Automation, C Client_1""), ""C Automation, C Client"")",Chrome 131.0.0.0,,,21-01-2025 14:39:43,21-01-2025 14:39:43,0.454s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_A Automation, A Client""), ""A Automation, A Client"")",Chrome 131.0.0.0,,,21-01-2025 14:39:43,21-01-2025 14:39:44,0.772s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,21-01-2025 14:39:44,21-01-2025 14:39:45,1.114s,PASSED
