Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Calendar,Chrome 132.0.0.0,,,18-02-2025 10:14:15,18-02-2025 10:28:32,14m - 17.130s,PASSED
,,,,,,,
Test Cases/Specific Cases/LS/General/Calendar/Events_Creation/Future Events Creation/Future_Calendar_Appointment,Chrome 132.0.0.0,,,18-02-2025 10:14:16,18-02-2025 10:15:55,1m - 39.222s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 132.0.0.0,,,18-02-2025 10:14:17,18-02-2025 10:14:51,34.128s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Page_Home/a_Calendar""))",Chrome 132.0.0.0,,,18-02-2025 10:14:51,18-02-2025 10:15:01,10.152s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/div_Week""))",Chrome 132.0.0.0,,,18-02-2025 10:15:01,18-02-2025 10:15:03,1.891s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/button_Create new""))",Chrome 132.0.0.0,,,18-02-2025 10:15:03,18-02-2025 10:15:05,2.076s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/label_Appointment""))",Chrome 132.0.0.0,,,18-02-2025 10:15:05,18-02-2025 10:15:07,2.024s,PASSED
"click(findTestObject(""Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/span_Select Client""))",Chrome 132.0.0.0,,,18-02-2025 10:15:07,18-02-2025 10:15:08,0.863s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Page_Calendar/a_Cancel""))",Chrome 132.0.0.0,,,18-02-2025 10:15:08,18-02-2025 10:15:09,1.382s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/button_Create new""))",Chrome 132.0.0.0,,,18-02-2025 10:15:09,18-02-2025 10:15:10,1.133s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/label_Appointment""))",Chrome 132.0.0.0,,,18-02-2025 10:15:10,18-02-2025 10:15:13,2.684s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/label_Appointment""))",Chrome 132.0.0.0,,,18-02-2025 10:15:13,18-02-2025 10:15:15,1.720s,PASSED
"click(findTestObject(""Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/span_Select Client""))",Chrome 132.0.0.0,,,18-02-2025 10:15:15,18-02-2025 10:15:17,2.401s,PASSED
"clickOffset(findTestObject(""Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/span_Select Client""), 0, 160)",Chrome 132.0.0.0,,,18-02-2025 10:15:17,18-02-2025 10:15:19,1.951s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/span_Select Service""))",Chrome 132.0.0.0,,,18-02-2025 10:15:19,18-02-2025 10:15:21,1.794s,PASSED
