Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Calendar,Chrome 131.0.0.0,,,15-01-2025 17:08:50,15-01-2025 17:18:53,10m - 3.617s,PASSED
,,,,,,,
Test Cases/Specific Cases/LS/General/Calendar/Events_Creation/Future Events Creation/Future_Calendar_Appointment,Chrome 131.0.0.0,,,15-01-2025 17:08:50,15-01-2025 17:09:59,1m - 9.207s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,15-01-2025 17:08:50,15-01-2025 17:09:14,24.347s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Page_Home/a_Calendar""))",Chrome 131.0.0.0,,,15-01-2025 17:09:14,15-01-2025 17:09:20,5.145s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/div_Week""))",Chrome 131.0.0.0,,,15-01-2025 17:09:20,15-01-2025 17:09:21,1.760s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/button_Create new""))",Chrome 131.0.0.0,,,15-01-2025 17:09:21,15-01-2025 17:09:24,2.394s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/label_Appointment""))",Chrome 131.0.0.0,,,15-01-2025 17:09:24,15-01-2025 17:09:25,1.470s,PASSED
"click(findTestObject(""Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/span_Select Client""))",Chrome 131.0.0.0,,,15-01-2025 17:09:25,15-01-2025 17:09:27,1.815s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Page_Calendar/a_Cancel""))",Chrome 131.0.0.0,,,15-01-2025 17:09:27,15-01-2025 17:09:30,2.801s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/button_Create new""))",Chrome 131.0.0.0,,,15-01-2025 17:09:30,15-01-2025 17:09:32,2.660s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/label_Appointment""))",Chrome 131.0.0.0,,,15-01-2025 17:09:32,15-01-2025 17:09:34,1.051s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/label_Appointment""))",Chrome 131.0.0.0,,,15-01-2025 17:09:34,15-01-2025 17:09:36,1.973s,PASSED
"click(findTestObject(""Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/span_Select Client""))",Chrome 131.0.0.0,,,15-01-2025 17:09:36,15-01-2025 17:09:37,1.215s,PASSED
"setText(findTestObject(""Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/Patien Name""), ""B"")",Chrome 131.0.0.0,,,15-01-2025 17:09:37,15-01-2025 17:09:39,1.803s,PASSED
"sendKeys(findTestObject(""Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/Patien Name""), Keys.chord(ENTER))",Chrome 131.0.0.0,,,15-01-2025 17:09:39,15-01-2025 17:09:39,0.789s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/span_Select Service""))",Chrome 131.0.0.0,,,15-01-2025 17:09:39,15-01-2025 17:09:40,1.135s,PASSED
