Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Homepage,Chrome 132.0.0.0,,,19-02-2025 11:55:16,19-02-2025 11:56:01,44.757s,PASSED
,,,,,,,
Test Cases/Specific Cases/LS/General/Homepage/My Agenda,Chrome 132.0.0.0,,,19-02-2025 11:55:17,19-02-2025 11:56:01,43.555s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 132.0.0.0,,,19-02-2025 11:55:18,19-02-2025 11:55:51,32.590s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/a_Homepage""))",Chrome 132.0.0.0,,,19-02-2025 11:55:51,19-02-2025 11:55:54,3.768s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_Admission Agreement""), ""Admission Agreement"")",Chrome 132.0.0.0,,,19-02-2025 11:55:54,19-02-2025 11:55:57,2.789s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_C Automation, C Client""), ""C Automation, C Client"")",Chrome 132.0.0.0,,,19-02-2025 11:55:57,19-02-2025 11:55:58,0.624s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_B Automation, B Client""), ""B Automation, B Client"")",Chrome 132.0.0.0,,,19-02-2025 11:55:58,19-02-2025 11:55:58,0.324s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_C Automation, C Client_1""), ""C Automation, C Client"")",Chrome 132.0.0.0,,,19-02-2025 11:55:58,19-02-2025 11:55:59,0.328s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_A Automation, A Client""), ""A Automation, A Client"")",Chrome 132.0.0.0,,,19-02-2025 11:55:59,19-02-2025 11:55:59,0.335s,PASSED
closeBrowser(),Chrome 132.0.0.0,,,19-02-2025 11:55:59,19-02-2025 11:56:01,1.634s,PASSED
