Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
refund,Chrome 132.0.0.0,,,23-01-2025 11:26:05,23-01-2025 11:26:52,46.890s,FAILED
,,,,,,,
Test Cases/Specific Cases/FD/ACCOUNT PROFILE/Refund,Chrome 132.0.0.0,,,23-01-2025 11:26:42,23-01-2025 11:26:52,10.112s,FAILED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 132.0.0.0,,,23-01-2025 11:26:42,23-01-2025 11:26:51,9.933s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/FD/ACCOUNT PROFILE/Refund/Page_Home/a_Census""))",Chrome 132.0.0.0,,,23-01-2025 11:26:51,23-01-2025 11:26:52,0.164s,FAILED
