Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Census,Chrome 130.0.0.0,,,15-11-2024 11:27:22,15-11-2024 11:35:45,8m - 23.321s,FAILED
,,,,,,,
Test Cases/Specific Cases/LS/General/Census/Census/Census_Location_Filter,Chrome 130.0.0.0,,Census,15-11-2024 11:27:22,15-11-2024 11:28:05,42.542s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,15-11-2024 11:27:22,15-11-2024 11:27:38,15.189s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/a_Census""))",Chrome 130.0.0.0,,,15-11-2024 11:27:38,15-11-2024 11:27:38,0.541s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/ul_All""))",Chrome 130.0.0.0,,,15-11-2024 11:27:38,15-11-2024 11:27:40,2.309s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/input__select2-search__field""), ""all"")",Chrome 130.0.0.0,,,15-11-2024 11:27:40,15-11-2024 11:27:41,0.815s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/input__select2-search__field""), Keys.chord(ENTER))",Chrome 130.0.0.0,,,15-11-2024 11:27:41,15-11-2024 11:27:42,0.550s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_All""))",Chrome 130.0.0.0,,,15-11-2024 11:27:42,15-11-2024 11:27:42,0.290s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), ""all"")",Chrome 130.0.0.0,,,15-11-2024 11:27:42,15-11-2024 11:27:43,0.837s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), Keys.chord(ENTER))",Chrome 130.0.0.0,,,15-11-2024 11:27:43,15-11-2024 11:27:43,0.548s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Cat Treatment Center""), ""Cat Treatment Center"")",Chrome 130.0.0.0,,,15-11-2024 11:27:43,15-11-2024 11:27:44,0.300s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Dog Treatment Center""), ""Dog Treatment Center"")",Chrome 130.0.0.0,,,15-11-2024 11:27:44,15-11-2024 11:27:44,0.290s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Satellite Office""), ""Satellite Office"")",Chrome 130.0.0.0,,,15-11-2024 11:27:44,15-11-2024 11:27:44,0.281s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_All""))",Chrome 130.0.0.0,,,15-11-2024 11:27:44,15-11-2024 11:27:45,0.300s,PASSED
