Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Census,Chrome 131.0.0.0,,,23-01-2025 10:08:25,23-01-2025 10:20:08,11m - 43.569s,FAILED
,,,,,,,
Test Cases/Specific Cases/LS/General/Census/Census/Census_Location_Filter,Chrome 131.0.0.0,,Census,23-01-2025 10:08:26,23-01-2025 10:09:43,1m - 17.119s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,23-01-2025 10:08:28,23-01-2025 10:09:02,33.898s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/a_Census""))",Chrome 131.0.0.0,,,23-01-2025 10:09:02,23-01-2025 10:09:05,3.487s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/ul_All""))",Chrome 131.0.0.0,,,23-01-2025 10:09:05,23-01-2025 10:09:10,4.493s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/input__select2-search__field""), ""all"")",Chrome 131.0.0.0,,,23-01-2025 10:09:10,23-01-2025 10:09:11,0.862s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/input__select2-search__field""), Keys.chord(ENTER))",Chrome 131.0.0.0,,,23-01-2025 10:09:11,23-01-2025 10:09:11,0.597s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_All""))",Chrome 131.0.0.0,,,23-01-2025 10:09:11,23-01-2025 10:09:12,0.355s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), ""all"")",Chrome 131.0.0.0,,,23-01-2025 10:09:12,23-01-2025 10:09:12,0.831s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), Keys.chord(ENTER))",Chrome 131.0.0.0,,,23-01-2025 10:09:12,23-01-2025 10:09:13,0.501s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Cat Treatment Center""), ""Cat Treatment Center"")",Chrome 131.0.0.0,,,23-01-2025 10:09:13,23-01-2025 10:09:13,0.317s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Dog Treatment Center""), ""Dog Treatment Center"")",Chrome 131.0.0.0,,,23-01-2025 10:09:13,23-01-2025 10:09:14,0.326s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Satellite Office""), ""Satellite Office"")",Chrome 131.0.0.0,,,23-01-2025 10:09:14,23-01-2025 10:09:14,0.391s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_All""))",Chrome 131.0.0.0,,,23-01-2025 10:09:14,23-01-2025 10:09:15,0.565s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), ""cat"")",Chrome 131.0.0.0,,,23-01-2025 10:09:15,23-01-2025 10:09:16,1.020s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), Keys.chord(ENTER))",Chrome 131.0.0.0,,,23-01-2025 10:09:16,23-01-2025 10:09:16,0.586s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Cat Treatment Center""), ""Cat Treatment Center"")",Chrome 131.0.0.0,,,23-01-2025 10:09:16,23-01-2025 10:09:21,5.017s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Dog Treatment Center""), 0)",Chrome 131.0.0.0,,,23-01-2025 10:09:21,23-01-2025 10:09:22,0.441s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Satellite Office""), 0)",Chrome 131.0.0.0,,,23-01-2025 10:09:22,23-01-2025 10:09:22,0.260s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_Cat Treatment Center""))",Chrome 131.0.0.0,,,23-01-2025 10:09:22,23-01-2025 10:09:22,0.324s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), ""dog"")",Chrome 131.0.0.0,,,23-01-2025 10:09:22,23-01-2025 10:09:23,0.847s,PASSED
