Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Calendar,Chrome 133.0.0.0,,,20-02-2025 13:56:52,20-02-2025 14:12:14,15m - 21.432s,FAILED
,,,,,,,
Test Cases/Specific Cases/LS/General/Calendar/Events_Creation/Future Events Creation/Future_Calendar_Appointment,Chrome 133.0.0.0,,,20-02-2025 13:56:52,20-02-2025 13:58:32,1m - 39.488s,FAILED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 133.0.0.0,,,20-02-2025 13:56:53,20-02-2025 13:57:31,38.506s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Page_Home/a_Calendar""))",Chrome 133.0.0.0,,,20-02-2025 13:57:31,20-02-2025 13:57:49,17.805s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/div_Week""))",Chrome 133.0.0.0,,,20-02-2025 13:57:49,20-02-2025 13:57:52,3.426s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/button_Create new""))",Chrome 133.0.0.0,,,20-02-2025 13:57:52,20-02-2025 13:57:54,1.973s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/label_Appointment""))",Chrome 133.0.0.0,,,20-02-2025 13:57:54,20-02-2025 13:57:56,1.862s,PASSED
"click(findTestObject(""Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/span_Select Client""))",Chrome 133.0.0.0,,,20-02-2025 13:57:56,20-02-2025 13:57:58,1.789s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Page_Calendar/a_Cancel""))",Chrome 133.0.0.0,,,20-02-2025 13:57:58,20-02-2025 13:58:32,33.716s,FAILED
,,,,,,,
Test Cases/Specific Cases/LS/General/Calendar/Events_Creation/Future Events Creation/Future_Calendar_Block,Chrome 133.0.0.0,,,20-02-2025 13:58:32,20-02-2025 13:59:09,36.981s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 133.0.0.0,,,20-02-2025 13:58:32,20-02-2025 13:58:46,13.694s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Block/Page_Home/a_Calendar""))",Chrome 133.0.0.0,,,20-02-2025 13:58:46,20-02-2025 13:58:53,7.194s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/div_Week""))",Chrome 133.0.0.0,,,20-02-2025 13:58:53,20-02-2025 13:58:54,1.475s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Block/Page_Calendar/button_Create new""))",Chrome 133.0.0.0,,,20-02-2025 13:58:54,20-02-2025 13:58:55,0.777s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Block/Page_Calendar/label_Block""))",Chrome 133.0.0.0,,,20-02-2025 13:58:55,20-02-2025 13:58:57,1.358s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Block/Page_Calendar/input_Title_title_""), ""Future Automation Block"")",Chrome 133.0.0.0,,,20-02-2025 13:58:57,20-02-2025 13:58:58,1.274s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/Date""))",Chrome 133.0.0.0,,,20-02-2025 13:58:58,20-02-2025 13:58:58,0.434s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/Date""), Next_Week_Date)",Chrome 133.0.0.0,,,20-02-2025 13:58:58,20-02-2025 13:59:00,1.560s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/Start Time Clock""))",Chrome 133.0.0.0,,,20-02-2025 13:59:00,20-02-2025 13:59:01,1.508s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Appointment/Page_Calendar/Start Time Clock""), ""1600"")",Chrome 133.0.0.0,,,20-02-2025 13:59:01,20-02-2025 13:59:02,0.689s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Block/Page_Calendar/div_Schedule                               _3f20bf""))",Chrome 133.0.0.0,,,20-02-2025 13:59:02,20-02-2025 13:59:03,0.946s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Calendar/Calendar_Events/Calendar_Events_Creation/Block/Page_Calendar/input_Notes_notes""), ""Future Automation Block Note"")",Chrome 133.0.0.0,,,20-02-2025 13:59:03,20-02-2025 13:59:04,0.716s,PASSED
