Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Census,Chrome 132.0.0.0,,,19-02-2025 11:55:15,19-02-2025 12:06:59,11m - 43.905s,FAILED
,,,,,,,
Test Cases/Specific Cases/LS/General/Census/Census/Census_Location_Filter,Chrome 132.0.0.0,,Census,19-02-2025 11:55:16,19-02-2025 11:56:33,1m - 16.518s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 132.0.0.0,,,19-02-2025 11:55:18,19-02-2025 11:55:57,39.254s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/a_Census""))",Chrome 132.0.0.0,,,19-02-2025 11:55:57,19-02-2025 11:56:01,4.143s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/ul_All""))",Chrome 132.0.0.0,,,19-02-2025 11:56:01,19-02-2025 11:56:03,2.332s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/input__select2-search__field""), ""all"")",Chrome 132.0.0.0,,,19-02-2025 11:56:03,19-02-2025 11:56:04,0.828s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/input__select2-search__field""), Keys.chord(ENTER))",Chrome 132.0.0.0,,,19-02-2025 11:56:04,19-02-2025 11:56:05,0.491s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_All""))",Chrome 132.0.0.0,,,19-02-2025 11:56:05,19-02-2025 11:56:05,0.417s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), ""all"")",Chrome 132.0.0.0,,,19-02-2025 11:56:05,19-02-2025 11:56:06,0.882s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), Keys.chord(ENTER))",Chrome 132.0.0.0,,,19-02-2025 11:56:06,19-02-2025 11:56:07,0.514s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Cat Treatment Center""), ""Cat Treatment Center"")",Chrome 132.0.0.0,,,19-02-2025 11:56:07,19-02-2025 11:56:07,0.288s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Dog Treatment Center""), ""Dog Treatment Center"")",Chrome 132.0.0.0,,,19-02-2025 11:56:07,19-02-2025 11:56:07,0.252s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Satellite Office""), ""Satellite Office"")",Chrome 132.0.0.0,,,19-02-2025 11:56:07,19-02-2025 11:56:07,0.287s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_All""))",Chrome 132.0.0.0,,,19-02-2025 11:56:07,19-02-2025 11:56:08,0.316s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), ""cat"")",Chrome 132.0.0.0,,,19-02-2025 11:56:08,19-02-2025 11:56:08,0.826s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), Keys.chord(ENTER))",Chrome 132.0.0.0,,,19-02-2025 11:56:08,19-02-2025 11:56:09,0.531s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Cat Treatment Center""), ""Cat Treatment Center"")",Chrome 132.0.0.0,,,19-02-2025 11:56:09,19-02-2025 11:56:11,2.444s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Dog Treatment Center""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:56:11,19-02-2025 11:56:12,0.397s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Satellite Office""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:56:12,19-02-2025 11:56:12,0.322s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_Cat Treatment Center""))",Chrome 132.0.0.0,,,19-02-2025 11:56:12,19-02-2025 11:56:13,0.380s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), ""dog"")",Chrome 132.0.0.0,,,19-02-2025 11:56:13,19-02-2025 11:56:13,0.738s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), Keys.chord(ENTER))",Chrome 132.0.0.0,,,19-02-2025 11:56:13,19-02-2025 11:56:14,0.521s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Cat Treatment Center""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:56:14,19-02-2025 11:56:17,3.102s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Satellite Office""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:56:17,19-02-2025 11:56:17,0.305s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/span_""))",Chrome 132.0.0.0,,,19-02-2025 11:56:17,19-02-2025 11:56:18,0.354s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_Dog Treatment Center""))",Chrome 132.0.0.0,,,19-02-2025 11:56:18,19-02-2025 11:56:20,2.409s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), ""satellite"")",Chrome 132.0.0.0,,,19-02-2025 11:56:20,19-02-2025 11:56:21,0.797s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), Keys.chord(ENTER))",Chrome 132.0.0.0,,,19-02-2025 11:56:21,19-02-2025 11:56:21,0.511s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Dog Treatment Center""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:56:21,19-02-2025 11:56:24,2.394s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/span_""))",Chrome 132.0.0.0,,,19-02-2025 11:56:24,19-02-2025 11:56:24,0.367s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_All""))",Chrome 132.0.0.0,,,19-02-2025 11:56:24,19-02-2025 11:56:27,3.019s,PASSED
"setText(findTestObject(""Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), ""all"")",Chrome 132.0.0.0,,,19-02-2025 11:56:27,19-02-2025 11:56:28,0.786s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), Keys.chord(ENTER))",Chrome 132.0.0.0,,,19-02-2025 11:56:28,19-02-2025 11:56:28,0.536s,PASSED
"click(findTestObject(""Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program Filter""))",Chrome 132.0.0.0,,,19-02-2025 11:56:28,19-02-2025 11:56:31,2.601s,PASSED
"setText(findTestObject(""Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program Filter""), ""all"")",Chrome 132.0.0.0,,,19-02-2025 11:56:31,19-02-2025 11:56:32,0.796s,PASSED
"sendKeys(findTestObject(""Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program Filter""), Keys.chord(ENTER))",Chrome 132.0.0.0,,,19-02-2025 11:56:32,19-02-2025 11:56:32,0.507s,PASSED
closeBrowser(),Chrome 132.0.0.0,,,19-02-2025 11:56:32,19-02-2025 11:56:33,0.234s,PASSED
,,,,,,,
Test Cases/Specific Cases/LS/General/Census/Census/Census_Program_Filter,Chrome 132.0.0.0,,Census,19-02-2025 11:56:33,19-02-2025 11:57:13,40.123s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 132.0.0.0,,,19-02-2025 11:56:33,19-02-2025 11:56:47,14.139s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/a_Census""))",Chrome 132.0.0.0,,,19-02-2025 11:56:47,19-02-2025 11:56:50,3.415s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/ul_All""))",Chrome 132.0.0.0,,,19-02-2025 11:56:50,19-02-2025 11:56:53,2.445s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/input__select2-search__field""), ""all"")",Chrome 132.0.0.0,,,19-02-2025 11:56:53,19-02-2025 11:56:54,0.885s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/input__select2-search__field""), Keys.chord(ENTER))",Chrome 132.0.0.0,,,19-02-2025 11:56:54,19-02-2025 11:56:54,0.504s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_All""))",Chrome 132.0.0.0,,,19-02-2025 11:56:54,19-02-2025 11:56:54,0.338s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), ""all"")",Chrome 132.0.0.0,,,19-02-2025 11:56:54,19-02-2025 11:56:55,0.789s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), Keys.chord(ENTER))",Chrome 132.0.0.0,,,19-02-2025 11:56:55,19-02-2025 11:56:56,0.541s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/td_Detoxification""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:56:56,19-02-2025 11:56:56,0.262s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/td_Outpatient""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:56:56,19-02-2025 11:56:56,0.280s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/ul_All""))",Chrome 132.0.0.0,,,19-02-2025 11:56:56,19-02-2025 11:56:57,0.351s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/input__select2-search__field""), ""detox"")",Chrome 132.0.0.0,,,19-02-2025 11:56:57,19-02-2025 11:56:57,0.814s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/input__select2-search__field""), Keys.chord(ENTER))",Chrome 132.0.0.0,,,19-02-2025 11:56:57,19-02-2025 11:56:58,0.504s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/td_Detoxification""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:56:58,19-02-2025 11:56:59,1.430s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/td_Outpatient""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:56:59,19-02-2025 11:57:00,0.259s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/ul_Detoxification""))",Chrome 132.0.0.0,,,19-02-2025 11:57:00,19-02-2025 11:57:00,0.432s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/input__select2-search__field""), ""outpatient"")",Chrome 132.0.0.0,,,19-02-2025 11:57:00,19-02-2025 11:57:01,1.192s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/input__select2-search__field""), Keys.chord(ENTER))",Chrome 132.0.0.0,,,19-02-2025 11:57:01,19-02-2025 11:57:02,0.505s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/span_""))",Chrome 132.0.0.0,,,19-02-2025 11:57:02,19-02-2025 11:57:04,2.010s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/td_Outpatient""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:57:04,19-02-2025 11:57:06,1.897s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/td_Detoxification""), 0)",Chrome 132.0.0.0,,,19-02-2025 11:57:06,19-02-2025 11:57:06,0.264s,PASSED
