Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Homepage,Chrome 132.0.0.0,,,18-02-2025 10:14:34,18-02-2025 10:15:38,1m - 3.899s,PASSED
,,,,,,,
Test Cases/Specific Cases/LS/General/Homepage/My Agenda,Chrome 132.0.0.0,,,18-02-2025 10:14:35,18-02-2025 10:15:38,1m - 3.337s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 132.0.0.0,,,18-02-2025 10:14:36,18-02-2025 10:15:15,39.211s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/a_Homepage""))",Chrome 132.0.0.0,,,18-02-2025 10:15:15,18-02-2025 10:15:17,1.933s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_Admission Agreement""), ""Admission Agreement"")",Chrome 132.0.0.0,,,18-02-2025 10:15:17,18-02-2025 10:15:22,4.735s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_C Automation, C Client""), ""C Automation, C Client"")",Chrome 132.0.0.0,,,18-02-2025 10:15:22,18-02-2025 10:15:23,1.259s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_B Automation, B Client""), ""B Automation, B Client"")",Chrome 132.0.0.0,,,18-02-2025 10:15:23,18-02-2025 10:15:25,1.704s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_C Automation, C Client_1""), ""C Automation, C Client"")",Chrome 132.0.0.0,,,18-02-2025 10:15:25,18-02-2025 10:15:25,0.594s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Homepage/Page_Home/span_A Automation, A Client""), ""A Automation, A Client"")",Chrome 132.0.0.0,,,18-02-2025 10:15:25,18-02-2025 10:15:26,0.511s,PASSED
closeBrowser(),Chrome 132.0.0.0,,,18-02-2025 10:15:26,18-02-2025 10:15:38,12.507s,PASSED
