Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Census,Chrome 131.0.0.0,,,29-01-2025 17:06:15,29-01-2025 17:17:34,11m - 18.703s,FAILED
,,,,,,,
Test Cases/Specific Cases/LS/General/Census/Census/Census_Location_Filter,Chrome 131.0.0.0,,Census,29-01-2025 17:06:16,29-01-2025 17:07:14,58.073s,PASSED
"callTestCase(findTestCase(""Common Cases/Login""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,29-01-2025 17:06:16,29-01-2025 17:06:37,21.110s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/a_Census""))",Chrome 131.0.0.0,,,29-01-2025 17:06:37,29-01-2025 17:06:42,5.331s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/ul_All""))",Chrome 131.0.0.0,,,29-01-2025 17:06:42,29-01-2025 17:06:46,3.515s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/input__select2-search__field""), ""all"")",Chrome 131.0.0.0,,,29-01-2025 17:06:46,29-01-2025 17:06:47,0.921s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Program_Filter/Page_Home/input__select2-search__field""), Keys.chord(ENTER))",Chrome 131.0.0.0,,,29-01-2025 17:06:47,29-01-2025 17:06:47,0.482s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_All""))",Chrome 131.0.0.0,,,29-01-2025 17:06:47,29-01-2025 17:06:48,0.410s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), ""all"")",Chrome 131.0.0.0,,,29-01-2025 17:06:48,29-01-2025 17:06:49,0.842s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), Keys.chord(ENTER))",Chrome 131.0.0.0,,,29-01-2025 17:06:49,29-01-2025 17:06:49,0.506s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Cat Treatment Center""), ""Cat Treatment Center"")",Chrome 131.0.0.0,,,29-01-2025 17:06:49,29-01-2025 17:06:50,0.385s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Dog Treatment Center""), ""Dog Treatment Center"")",Chrome 131.0.0.0,,,29-01-2025 17:06:50,29-01-2025 17:06:50,0.295s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Satellite Office""), ""Satellite Office"")",Chrome 131.0.0.0,,,29-01-2025 17:06:50,29-01-2025 17:06:50,0.410s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_All""))",Chrome 131.0.0.0,,,29-01-2025 17:06:50,29-01-2025 17:06:51,0.377s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), ""cat"")",Chrome 131.0.0.0,,,29-01-2025 17:06:51,29-01-2025 17:06:52,1.134s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), Keys.chord(ENTER))",Chrome 131.0.0.0,,,29-01-2025 17:06:52,29-01-2025 17:06:52,0.705s,PASSED
"verifyElementText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Cat Treatment Center""), ""Cat Treatment Center"")",Chrome 131.0.0.0,,,29-01-2025 17:06:52,29-01-2025 17:06:54,1.736s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Dog Treatment Center""), 0)",Chrome 131.0.0.0,,,29-01-2025 17:06:54,29-01-2025 17:06:55,0.483s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Satellite Office""), 0)",Chrome 131.0.0.0,,,29-01-2025 17:06:55,29-01-2025 17:06:55,0.289s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_Cat Treatment Center""))",Chrome 131.0.0.0,,,29-01-2025 17:06:55,29-01-2025 17:06:55,0.384s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), ""dog"")",Chrome 131.0.0.0,,,29-01-2025 17:06:55,29-01-2025 17:06:56,0.963s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), Keys.chord(ENTER))",Chrome 131.0.0.0,,,29-01-2025 17:06:56,29-01-2025 17:06:57,0.569s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Cat Treatment Center""), 0)",Chrome 131.0.0.0,,,29-01-2025 17:06:57,29-01-2025 17:06:59,1.896s,PASSED
"verifyElementNotPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Satellite Office""), 0)",Chrome 131.0.0.0,,,29-01-2025 17:06:59,29-01-2025 17:06:59,0.261s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/span_""))",Chrome 131.0.0.0,,,29-01-2025 17:06:59,29-01-2025 17:06:59,0.431s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_Dog Treatment Center""))",Chrome 131.0.0.0,,,29-01-2025 17:06:59,29-01-2025 17:07:01,1.877s,PASSED
"setText(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), ""satellite"")",Chrome 131.0.0.0,,,29-01-2025 17:07:01,29-01-2025 17:07:02,0.849s,PASSED
"sendKeys(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/Location Filter""), Keys.chord(ENTER))",Chrome 131.0.0.0,,,29-01-2025 17:07:02,29-01-2025 17:07:03,0.442s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/td_Dog Treatment Center""), 0)",Chrome 131.0.0.0,,,29-01-2025 17:07:03,29-01-2025 17:07:05,2.579s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/span_""))",Chrome 131.0.0.0,,,29-01-2025 17:07:05,29-01-2025 17:07:06,0.351s,PASSED
"click(findTestObject(""Object Repository/Specific Cases Repository/LS/Home/Census/Census_Filters/Page_Home/Page_Home/ul_All""))",Chrome 131.0.0.0,,,29-01-2025 17:07:06,29-01-2025 17:07:08,2.691s,PASSED
